PostID,Post Description,Date,Language Code,Full Language,Sentiment
B8dvUehgl5f,"Best  5 articles on Coronavirus you can use as resources in your projects 
1.	https://www.who.int/health-topics/coronavirus

This article is posted on world health organization, so you do not need to have doubts about its authenticity .Also at the side panel of this article you will get and “Q&A” on Coronavirus and “Technical documents for novel Coronavirus’’, which will enhance your knowledge.

2.	https://www.cdc.gov/coronavirus/about/index.html

This post is published by ‘’Centers for disease control and prevention’’. This is not article link but  if you go here, you’ll get different tabs of  Coronaviruses like ‘’ symptoms’’, ‘’treatment’’ and also a ‘’situation summary’’ 3.https://www.the-scientist.com/news-opinion/scientists-compare-novel-coronavirus-to-sars-and-mers-viruses-67088

This article is published by the famous ‘’the scientist’’ magazine, which went into a deep analysis of Coronavirus , where they discussed about how severe acute respiratory syndrome (SARS)- is related to coronaviruses. 
4.https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(20)30211-7/fulltext

This article is published by the lancet which publishes weekly journal on medical science. If you go to this link you will get an article link which described ‘’ 99 cases of coronavirus pneumonia in China’’, which can be quite useful.

5.https://www.nytimes.com/2020/02/05/world/asia/coronavirus-traditional-chinese-medicine.html

After gathering all of the above information, you can check this link, where journalist Sui-Lee Wee, known for her writing about social issues to health care in New York Times, wrote about the possibilities of treatment for this disease.
.
.
#coronavirus #coronavirusoutbreak #coronaviruschina 
#coronaviru #academicwriting #coronavirusawareness #coronavirusnews #coronavirus2020 #coronaviruswuhan #coronavirusprevention #coronavirusupdate  #assignmenthelp #essays #projects",02/12/2020,en,English,negative
B8dY6MflP1n,"The idea of the Chinese authorities about house quarantine.
________________________

Let's follow for the information

#waspadaviruscorona #coronavirus #coronavirusoutbreak #virus #wuhan#wuhanvirus #coronaviruschina #wuhanchina#corona #coronovirus #chinavirus#wuhancoronavirus #outbreak #plagueinc #corona#coronaviruses #coronavirusfrance#coronavirus2020 #coronavirusbrasil#coronavirusnews #coronavirusecuador#coronaviruswuhan #coronavirusindia#coronavirusupdate #coronaviruschino#coronavirusawareness #coronavirusdewuhan#coronavirusoutbreak2020 #coronavirusaustralia",02/12/2020,en,English,neutral
B8eC-RkFkp0,"How people go to work nowadays 😷🦠
.
#coronavirus #coronavirusoutbreak #virus #wuhan #wuhanvirus #coronaviruschina #wuhanchina #corona #coronovirus #chinavirus #wuhancoronavirus #outbreak #plagueinc #corona #coronaviruses #coronavirusfrance #coronavirus2020 #coronavirusbrasil #coronavirusnews #coronavirusecuador #coronaviruswuhan #coronavirusindia #coronavirusupdate #coronavirusawareness #coronavirusdewuhan #coronavirusoutbreak2020 #coronavirusaustralia #coronavirus2019 #coronavirusu",02/12/2020,en,English,neutral
B8d-5iAnS_G,"Staying healthy while working the wet markets in China and Southeast Asia .
.
.
.
.
#coronavirus #coronavirusupdate #wetmarkets #wetmarketschina #southeastasia #stayhealthy #coronavirusinformation #coronavirusawareness #worldhealthorganization",02/12/2020,en,English,positive
B8eDR0Bh5lp,#wholefood #who #wholefoods #whole30 #wholesomememes #wholesomememe #whovian #whomademyclothes #whoknew #whole30approved #wholesaleclothing #wholefoodplantbased #whole30recipes #wholesomemes #wholesomegfmemes #coronavirus #coronavirusoutbreak #coronavirusmeme #coronavirusmemes #coronaviruschina #coronaviruses #coronavirusawareness #coronavirusnews #coronavirusupdate #coronavirusfrance #coronavirusindia #coronavirusoutbreak2020 #coronavirusbrasil #coronavirusprevention #coronavirus2020,02/12/2020,en,English,neutral
B8eOsINFVMw,"This father watches from behind as his son mounts the car that brings him to a mobile isolation unit. The son luckily only has mild symptoms. He says bye daddy, will be back in two days, as he gets on the car. The father follows him on his scooter as the son leaves. Waiting for them to be reunited soon!

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/12/2020,en,English,negative
B8eOEdklAKg,"The footage shows the leader of the aid assistance team that was sent to Hubei province from Shandong province after a long day at work.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/12/2020,en,English,negative
B8eaq1Rg8g_,"Did you know in China, even family members would have to stand at least 1 meters away from each other to reduce the risk of getting infected? This means mothers can't hug their children, husbands won't be able to kiss wives, grandmas might have to walk without any help, even the sick have to stay in their separate rooms and help themselves to avoid getting the loved ones infected. 
_____
Tag a friend who should know this:
_____
Amid shortages of face masks, the WHO has advised people that ""using a mask alone is not guaranteed to stop infections."" The UN health agency said it's also important to thoroughly wash your hands and avoid close contact with other people in public spaces — staying at least 1 meter (3 feet) away from others.
_____
Source: common knowledge in China now but here's a link too - https://www.dw.com/en/coronavirus-who-urges-countries-to-step-up-data-sharing-as-virus-spreads-as-it-developed/a-52247964

#wuhanvirus #coronavirusawareness #solidarity #coronavirusstats",02/12/2020,en,English,negative
B8dmYg8FA2C,"#Wuhan citizens need to line up for more than a kilometer to buy food! The one that took the video says that he don't understand the government's approach under this situation.
________________________

Let's follow for the information

#waspadaviruscorona #coronavirus #coronavirusoutbreak #virus #wuhan#wuhanvirus #coronaviruschina #wuhanchina#corona #coronovirus #chinavirus#wuhancoronavirus #outbreak #plagueinc #corona#coronaviruses #coronavirusfrance#coronavirus2020 #coronavirusbrasil#coronavirusnews #coronavirusecuador#coronaviruswuhan #coronavirusindia#coronavirusupdate #coronaviruschino#coronavirusawareness #coronavirusdewuhan#coronavirusoutbreak2020 #coronavirusaustralia",02/12/2020,en,English,neutral
B8eOjWRFgN_,"The large exhibition hall that has been transformed into temporary housing for patients who have only mild symptoms of the corona virus is very cold at night, only 9 degrees Celsius. Medical staff that supervises the area is sitting in the cold all night.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/12/2020,en,English,negative
B8d-6CUn1pQ,"Staying healthy while working the wet markets in China and Southeast Asia .
.
.
.
.
#coronavirus #coronavirusupdate #wetmarkets #wetmarketschina #southeastasia #stayhealthy #coronavirusinformation #coronavirusawareness #worldhealthorganization",02/12/2020,en,English,positive
B8eM46slffw,"Medical staff getting ready for a long day at work. They work for 12 hours+ without a rest to drink or using the restroom.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/12/2020,en,English,neutral
B8eXShJAyHe,"""United by Love, together we stand.""
___
America has taught me so much; and above all I learned how to respect, appreciate the fact that people are so much more beyond the color of their skin and nationality. New York must be cold now, but this image of the big screen in Times Square - and other places in North America - displaying the support for Wuhan, China, makes my heart so warm. It’s a reminder for me and us all that we are all world citizens who should not be separated by nationality or skin color. 
In this difficult time, let us stand together and be United by love.

武汉加油，中国加油！

Missed America for a bit.

Thank you @yaxin_xyx for sharing with u, sponsored by BlueFocus.
___
#coronavirusawareness
#LoveNotFear
#solidarity #wuhanvirus",02/12/2020,en,English,positive
B8fkfM2FWT9,"Coronavirus Top 10 Countries (# of confirmed cases COVID19)
Mainland China: 59,883
Hong Kong: 50
Singapore: 50
Thailand: 33
South Korea: 28
Japan: 28
Taiwan: 18
Malaysia: 18
Germany: 16
Australia, Vietnam: 15

Feb 13 - 04:11 GMT
#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #2019nCoV #COVID19 #SARSCoV2 #outbreak888",02/13/2020,en,English,neutral
B8g0lDCFB70,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #COVID19 #SARS2 #SARSCoV2 #outbreak888 #2019nCoV,02/13/2020,en,English,neutral
B8fUPKJlPg7,"Coronavirus cases surpass 60,000 with 15,000 new cases and 250 new deaths in the last 24 hours. Update attached. 
Coronavirus 2019nCoV Update 
Cases: 60,357 (China 59,834 Other 523)

Deaths: 1,367

Feb 13- 01:45 GMT

#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888 #COVID19 #SARS2 #SARSCoV2",02/13/2020,en,English,neutral
B8fmLlClwUe,#coronavirus888 #coronavirus #coronavirusupdates #coronavirusoutbreak #outbreak888 #2019nCoV #SARS2 #SARSCoV2 #COVID19,02/13/2020,en,English,neutral
B8gq7JBBk3B,"These are the same rules that would apply for preventing the spread of a fever - wash your hands before touching your eyes, nose or mouth, cover your mouth when you sneeze/cough and avoid contact with those who are sick.

Call us at 1860 500 4424
Visit www.apollocradle.com

#CoronavirusUpdates #CoronavirusAlerts #Apollo #ApolloCradle #Coronavirus",02/13/2020,en,English,negative
B8gfPVblyGc,"#CoronavirusOutbreak | As many as 242 people were killed in a single day due to the novel coronavirus in China, taking the death toll to 1,355 across the country
.
.
.
.
#coronavirusdeaths #coronavirusdeathtoll #coronavirusdeath #coronavirusdeathrate #coronavirus2020 #coronavirusnews #coronavirusupdate #coronavirusupdates #coronavirusepidemic #coronavirusepidemia #deathtoll #coronaviruscase #coronaviruscases #coronaviruses #coronavirusindia #coronavirusupdate #coronavirusawareness #coronavirusfrance #news #worldnews #health #instawithjagranenglish #jagranenglish #china #wuhancoronavirus #wuhanvirus #wuhanchina",02/13/2020,en,English,negative
B8g6R8GFTBa,"This girl is in her final year of high school. Although she has been diagnosed with mild symptoms of the corona virus, she doesn’t waste a minute and continues studying. She has been moved to a mobile isolation hospital.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/13/2020,en,English,negative
B8g6pT4lYas,"These days medical staff have to work on all fronts to help the patients. There is so much to do and not enough people to help. This medical staff even has to carry boxes.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/13/2020,en,English,negative
B8g7qN0lffm,"Medical staff getting ready for their 12 hour shifts. They can’t drink or use the restroom during their shift in order not to waste time or protective equipment.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/13/2020,en,English,negative
B8g61EpFHD0,"February 12th, 2020: It is the 80th birthday of this gentleman today. He lies with the corona virus in Wuhan’s newly built Huoshenshan Hospital. For his birthday the medical staff has come together in his room to sing him a birthday song and give him a birthday cake. They even drew a birthday card together to give me strength to keep fighting against the virus and get well soon!

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/13/2020,en,English,negative
B8guWTynL1q,"Did you know that this small sterilizing box has FOUR functions?⠀⁠
⠀⁠
1. STERILIZING only⠀⁠
2. DRYING only⠀⁠
3. STORAGE - keep your items safely stored inside when you're not using them⠀⁠
4. AUTO - it sterilizes and dries whatever you store inside⠀⁠
⠀⁠
You can't judge a sterilizer by its size! The UV Care Multipurpose Sterilizer Lite is powerful AND truly multi-functional.⠀⁠
⁠
Get yours at www.theuvcare.com. You can also find us on amazon by clicking on https://amzn.to/2GSua4j⁠
⁠
#UVCareusa #uvsterilizer #uvsanitizer #givethegiftofhealth #germaphobic #cleanfreak #travelclean #healthybaby #killthegerms #bigcitymoms #hinched #travelessentials #safetravels #fluvirusbegone #coronavirusawareness⁠
⁠",02/13/2020,en,English,positive
B8g7NmylFQC,"This medical staff came from Xinjiang province to help in Wuhan. In order to cheer up the patients she is dancing a traditional dance from the region where she comes from.

中国加油(china jiayou)=China you can do it, keep fighting!
#ChinaJiayou #wuhancoronavirus #coronavirus #chinavirus #coronaviruschina #chinacoronavirus #wuhancoronaoutbreak #chinavirusnews #corona #coronavirusawareness #wuhan #wuhanvirus #武汉加油 #中国加油",02/13/2020,en,English,positive
B8f0goUAM7z,"Coronavirus outbreak has become a cause of wildfire among people. We are drowning in the pool if overwhelming information, hence it is wiser to know about the authentic resources that can give your authentic and recent information. Here are top 4 resources of authentic information on coronavirus outbreak.  #who #worldhealthorganization #thelancet #CDC #coronavirusoutbreak #coronavirusawareness #indianyoutuber #bangaloreyoutuber #healthq",02/13/2020,en,English,positive
B8fnLtLgr6l,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.

Read out our article to learn more about infection types, symptoms, its transmission and prevention. 
#WuhanCoronavirus #Coronavirus #nCoV2019 #coronavirusoutbreak #coronavirusupdate #coronavirusawareness #coronavirus2020 #coronavirusnews #coronaviruswuhan #coronavirusprevention #healthcare #health #medical #medicalcare #medicare #medicalcenter #warnersbay #sydney #nsw #australia

https://www.providencemedical.com.au/warnersbay/coronavirus-all-you-need-to-know-about-types-symptoms-causes-treatments",02/13/2020,en,English,negative
B8fmd5ThcjG,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.

Readout our article to learn more about infection types, symptoms, transmission, and prevention. https://www.providencemedical.com.au/thornton/coronavirus-all-you-need-to-know-about-types-symptoms-causes-treatments

#WuhanCoronavirus #Coronavirus #nCoV2019 #coronavirusoutbreak #coronavirusupdate #coronavirusawareness #coronavirus2020 #coronavirusnews #coronaviruswuhan #coronavirusprevention #healthcare #health #medical #medicalcare #medicare #medicalcenter #thornton #sydney #nsw #australia",02/13/2020,en,English,negative
B8fOr4HF2V8,"One-Week Unlimited Pass for only $49!

Unlimited access to ALL classes, including Special Classes for #FightCoronavirus, which includes Yoga for Immune System Boost, Yoga for Healthy Lungs, Detox Yoga, Yoga Therapy and more. Find more details on our website www.mwrooftopstudio.com/book-online *Available till 29 Feb 2020. *Limited to 1 purchase per pax only.

#1weekunlimited #yogaunlimitedpass #specialyogaclass #coronavirus #novelcoronavirus #coronavirusawareness #coronavirusprevention #immunesystemboost #yogaforhealthylungs #lunghealth #healthylungs #respiratorytherapy #detoxyoga #seniordetoxyoga #chairyoga #kidsyoga #strongimmunesystem #artofbreathing #yogatherapy #restorativeyoga #strengthenbody #keepbodyhealthy #yoga #yogafit #healthy #rooftopstudio #mwrooftopstudio #studiointhecity #tranquillityamidstcitybustle",02/13/2020,en,English,positive
B8gsI-RHolv,"Hello This Was New News For CoronaVirus 
Tags

#Coronavirus

#coronavirus #coronavirusoutbreak #coronavirusmeme #coronavirusmemes #coronaviruschina #coronaviruses #coronavirusawareness #coronavirusnews #coronavirusupdate #coronavirusfrance #coronaviruschino #coronavirüsü #coronavirus2020 #coronaviruswuhan #coronavírus #coronavirüs #coronavirusindia #coronavirusoutbreak2020 #coronavirusbrasil #coronavirusprevention",02/13/2020,en,English,neutral
B8gWdEgjP65,"Myth/Facts .
.
.
#coronavirus #coronavirusoutbreak 
#coronaviruses #coronaviruschina 
#coronavírus #coronavirusfrance #coronavirus2020 #coronavirusnews #coronavirusbrasil #coronavirusindia #coronavirus #coronaviruswuhan #coronavirusupdate #coronavirusawareness #coronavirusoutbreak2020 #coronavirusaustralia #coronavirusinfection #coronavirusalert #coronavirusprevention #coronavirusprotection #coronavirusindonesia 
#cvc #coronaviruscare",02/13/2020,en,English,neutral
B8f1kR4lRuq,"Coronavirus outbreak has become a cause of wildfire among people. We are drowning in the pool if overwhelming information, hence it is wiser to know about the authentic resources that can give your authentic and recent information. Here are top 4 resources of authentic information on coronavirus outbreak.  #who #worldhealthorganization #thelancet #CDC #coronavirusoutbreak #coronavirusawareness #indianyoutuber #bangaloreyoutuber #healthq",02/13/2020,en,English,positive
B8fOQY1Adz4,"Even if you live in a small room or apartment, it doesn't give germs the excuse to invade your home and personal items. Don't be fooled by its size; the UV Care Multipurpose Sterilizer Lite looks as compact as a small trinket box, but it could sterilize as many as twelve slim feeding bottles! ⠀⁠
⁠
Get yours at www.theuvcare.com. You can also find us on amazon by clicking on https://amzn.to/2GSua4j⁠
⁠
#UVCareusa #uvsterilizer #uvsanitizer #givethegiftofhealth #germaphobic #cleanfreak #travelclean #healthybaby #killthegerms #bigcitymoms #hinched #travelessentials #safetravels #fluvirusbegone #coronavirusawareness",02/13/2020,en,English,positive
B8fxID9B1B3,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). Follow some prevention steps to lower the effect of CoronaVirus.If you found any symptom book an appointment or consultation at 9876910000.
Visit our website: https://www.rghospitalludhiana.com/
#Coronavirus #coronavirusoutbreak #Virus #disease #chinavirus #coronaviruschina #coronavirusawareness #coronavirusupdate #coronaviruschino #coronavirus2020 #coronavirusindia #coronavirusnews #coronavirusoutbreak2020 #coronavirusprevention",02/13/2020,en,English,negative
B8fnDdAFChO,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.

Readout our article to learn more about infection types, symptoms, transmission, and prevention. 
https://www.providencemedical.com.au/shoalbay-annabay/coronavirus-all-you-need-to-know-about-types-symptoms-causes-treatments

#WuhanCoronavirus #Coronavirus #nCoV2019 #coronavirusoutbreak #coronavirusupdate #coronavirusawareness #coronavirus2020 #coronavirusnews #coronaviruswuhan #coronavirusprevention #healthcare #health #medical #medicalcare #medicare #medicalcenter #shoalbay #annabay #sydney #nsw #australia",02/13/2020,en,English,negative
B8fzYmzh8WE,"Coronaviruses are a family of viruses known for containing strains that cause potentially deadly diseases in mammals and birds. In humans, they're typically spread via airborne droplets of fluid produced by infected individuals. If you find any symptoms go to the nearest doctor/hospital for consultation. Follow these prevention steps to lower the effect of coronavirus.
#Coronavirus #coronavirusoutbreak #Virus #disease #chinavirus #coronaviruschina #coronavirusawareness #coronavirusupdate #coronaviruschino #coronavirus2020 #coronavirusindia #coronavirusnews #coronavirusoutbreak2020 #coronavirusprevention",02/13/2020,en,English,negative
B8fOrScFbqm,"One-Week Unlimited Pass for only $49!

Unlimited access to ALL classes, including Special Classes for #FightCoronavirus, which includes Yoga for Immune System Boost, Yoga for Healthy Lungs, Detox Yoga, Yoga Therapy and more. Find more details on our website www.mwrooftopstudio.com/book-online *Available till 29 Feb 2020. *Limited to 1 purchase per pax only.

#1weekunlimited #yogaunlimitedpass #specialyogaclass #coronavirus #novelcoronavirus #coronavirusawareness #coronavirusprevention #immunesystemboost #yogaforhealthylungs #lunghealth #healthylungs #respiratorytherapy #detoxyoga #seniordetoxyoga #chairyoga #kidsyoga #strongimmunesystem #artofbreathing #yogatherapy #restorativeyoga #strengthenbody #keepbodyhealthy #yoga #yogafit #healthy #rooftopstudio #mwrooftopstudio #studiointhecity #tranquillityamidstcitybustle",02/13/2020,en,English,positive
B8fOqL5H4Yh,"One-Week Unlimited Pass for only $49!

Unlimited access to ALL classes, including Special Classes for #FightCoronavirus, which includes Yoga for Immune System Boost, Yoga for Healthy Lungs, Detox Yoga, Yoga Therapy and more. Find more details on our website www.mwrooftopstudio.com/book-online *Available till 29 Feb 2020. *Limited to 1 purchase per pax only.

#1weekunlimited #yogaunlimitedpass #specialyogaclass #coronavirus #novelcoronavirus #coronavirusawareness #coronavirusprevention #immunesystemboost #yogaforhealthylungs #lunghealth #healthylungs #respiratorytherapy #detoxyoga #seniordetoxyoga #chairyoga #kidsyoga #strongimmunesystem #artofbreathing #yogatherapy #restorativeyoga #strengthenbody #keepbodyhealthy #yoga #yogafit #healthy #rooftopstudio #mwrooftopstudio #studiointhecity #tranquillityamidstcitybustle",02/13/2020,en,English,positive
B8gJ0uUhSgZ,"Thank @unistrasi for supporting our charity campaign ""We are with China, and you?"" aimed to help China in its battle against the novel Coronavirus.

Spread the word and #makeadifference

To make a donation you can click on the Link 🔗 in the bio!

#WeAreWithChinaAndYou #Makeadifference #coronavirus #coronavirusmemes #coronavirusoutbreak #coronaviruschina #coronaviruses #coronavírus #coronavirusmeme #coronavirusnews #coronavirus2020 #coronavirusfrance #coronaviruswuhan #coronavirusupdate #coronavirusawareness #coronavirusitalia #coronavirusdewuhan #coronavirusaustralia #corona #virus #wuhan #viruscorona #soscorona #support #donations #chinamatters #help #wuhan2020 #donateforchina",02/13/2020,en,English,positive
B8fOq4jnfoi,"One-Week Unlimited Pass for only $49!

Unlimited access to ALL classes, including Special Classes for #FightCoronavirus, which includes Yoga for Immune System Boost, Yoga for Healthy Lungs, Detox Yoga, Yoga Therapy and more. Find more details on our website www.mwrooftopstudio.com/book-online *Available till 29 Feb 2020. *Limited to 1 purchase per pax only.

#1weekunlimited #yogaunlimitedpass #specialyogaclass #coronavirus #novelcoronavirus #coronavirusawareness #coronavirusprevention #immunesystemboost #yogaforhealthylungs #lunghealth #healthylungs #respiratorytherapy #detoxyoga #seniordetoxyoga #chairyoga #kidsyoga #strongimmunesystem #artofbreathing #yogatherapy #restorativeyoga #strengthenbody #keepbodyhealthy #yoga #yogafit #healthy #rooftopstudio #mwrooftopstudio #studiointhecity #tranquillityamidstcitybustle",02/13/2020,en,English,positive
B8fz63AFb6X,"Nobody puts Baby in a corner!
#dirtydancing #youreverydayasian 
#disposablesurgicalmasks #surgicalmasks #facemasks #coronavirus #coronavirusoutbreak #novelcoronavirus #coronavirusmemes #coronavirus2020 #coronavirusawareness #coronavirus🖕",02/13/2020,en,English,neutral
B8gRvVKpPfF,"Corona Virus Awarness 
Hear it from Her ... Thank you so much @central_school_dxb  for organizing a programme for  creating awarness amoung the young children.

@khdadubai @nimsgroup
#uaeschools #dubaischools #coronavirusawareness #coronavírus #awareness #worldhealthorganization 
#uaebaby #uaenews #uaelife🇦🇪 #uaemombloggers #desimom #indianblogger #indianfamily #goans",02/13/2020,en,English,positive
B8gZb9Cj4fb,"𝐄𝐦𝐞𝐫𝐠𝐞𝐧𝐜𝐲 𝐓𝐫𝐚𝐯𝐞𝐥 𝐓𝐢𝐩𝐬 𝐟𝐨𝐫 𝐒𝐭𝐮𝐝𝐞𝐧𝐭𝐬 𝐁𝐨𝐚𝐫𝐝𝐢𝐧𝐠 𝐅𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐨𝐫 𝐂𝐚𝐧𝐚𝐝𝐚. • Ensure you do not book a ticket with an airlines having transit through China due to the outbreak of the novel corona virus nCov in china. The main clinical signs and symptoms include fever, difficulty in breathing and chest radiographs showing bilateral infiltrates. • International travelers must practice usual precautions. WHO technical guidelines on surveillance and case definitions laboratory guidance, clinical management for suspected novel corona virus, infection prevention and control risk communications disease commodity package and reducing transmission from animals to humans is available on WHO website. • As precaution is always better than cure. Try to avoid travelling with airlines having transit through China. Although with the current outbreak in Wuhan City, the major domestic and international transport hub with the large population movements, and the observed human to human transmission there can be possibility of increase in the number of cases in other areas and countries WHO advises the measures to limit the risk of exportation or importation of the disease should be implemented without unnecessary restrictions on international traffic. • However campaigns about health information at the points of entry are placed to raise the awareness of reducing general risk of acute respiratory infections and the measures required. • Travelers who had contact with confirmed cases or direct exposure to potential source of infection should be placed under medical observation. High risk contacts should avoid travel for the duration of the incubation period (upto 14 days)  𝑺𝑻𝑨𝒀 𝑨𝑳𝑬𝑹𝑻 & 𝑺𝑻𝑨𝒀 𝑺𝑨𝑭𝑬! 
#CosmoConsultants #Coronavirus #CoronavirusChina #CoronavirusAwareness #CoronavirusUpdate #CoronavirusPrevention #CoronavirusNews #CoronavirusWuhan #StudyAbroad #StudyVisaConsultant #OverseasEducationConsultant #CanadaTravelTips",02/13/2020,en,English,negative
B8fmrCQholy,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.

Readout our article to learn more about infection types, symptoms, its transmission and prevention. 
https://www.providencemedical.com.au/gregoryhills/coronavirus-all-you-need-to-know-about-types-symptoms-causes-treatments

#WuhanCoronavirus #Coronavirus #nCoV2019 #coronavirusoutbreak #coronavirusupdate #coronavirusawareness #coronavirus2020 #coronavirusnews #coronaviruswuhan #coronavirusprevention #healthcare #health #medical #medicalcare #medicare #medicalcenter #gregoryhills #sydney #nsw #australia",02/13/2020,en,English,negative
B8f55ROhCZg,"We are very honoured to receive the support of the Mayor of Diamante City, Sen. Ernesto Magorno, who expressed words of encouragement for China and sent his best wishes.

#WeAreWithChinaAndYou #Makeadifference #coronavirus #coronavirusmemes #coronavirusoutbreak #coronaviruschina #coronaviruses #coronavírus #coronavirusmeme #coronavirusnews #coronavirus2020 #coronavirusfrance #coronaviruswuhan #coronavirusupdate #coronavirusawareness #coronavirusitalia #coronavirusdewuhan #coronavirusaustralia #corona #virus #wuhan #viruscorona #soscorona #support #donations #chinamatters #help #wuhan2020 #donateforchina #spreadtheword",02/13/2020,en,English,positive
B8fnfmaAdJ2,"Coronaviruses (CoV) are a large family of viruses that cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS-CoV) and Severe Acute Respiratory Syndrome (SARS-CoV). A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.

Read out our article to learn more about infection types, symptoms, its transmission and prevention. 
https://www.providencemedical.com.au/belmont/coronavirus-all-you-need-to-know-about-types-symptoms-causes-treatments

#WuhanCoronavirus #Coronavirus #nCoV2019 #coronavirusoutbreak #coronavirusupdate #coronavirusawareness #coronavirus2020 #coronavirusnews #coronaviruswuhan #coronavirusprevention #healthcare #health #medical #medicalcare #medicare #medicalcenter #belmont #sydney #nsw #australia",02/13/2020,en,English,negative
B8f6yjXg0c5,"How can I protect myself from Coronavirus?⠀
Standard recommendations to prevent infection spread include regular hand washing, covering mouth and nose when coughing and sneezing, thoroughly cooking meat and eggs. Avoid close contact with anyone showing symptoms of respiratory illness such as coughing and sneezing.⠀
Know More: https://buff.ly/2vnh3FL⠀
⠀
#coronavirus #CoV #nCoV #coronavirusoutbreak #coronavirus2020 #coronavirusindia #coronavirusawareness #commoncold #cold #virus #illness #diseases #nCoV2020 #CoV2020 #Digitalhealth #Healthcare #Health #outbreak #disease #viruses #publichealth #novel #healthandwellness #HealthForAll",02/13/2020,en,English,positive
B8fyjRpn3pK,"WHO warns coronavirus 😷, now dubbed COVID-19, is ‘public enemy number 1’ and potentially more powerful than terrorism.
••
The first vaccine targeting the new coronavirus could be 18 months 🗓 away, and the outbreak could end up creating a global threat potentially worse than terrorism, the WHO has warned.
.
#newsworthtwithab
#coronavirus #coronavirusoutbreak #coronaviruses #wuhanvirus #wuhancoronavirus #coronaviruschina #coronavirus2020 #coronavirusawareness #wuhanchina #wuhanvirus #wuhancoronavirus #wuhanpneumonia #wuhancity #coronavirusindia",02/13/2020,en,English,negative
